FID,the_geom,NAME,ADM0_NM,OSM_ID,TYPE,ADM2_NAME,ADM2_CODE,ADM1_NAME,ADM1_CODE,CNTRY_CODE,
lbr_stle_pt_osm_settlements.158,POINT (-10.147056 7.2258832),,LIBERIA,node/3048801579,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.159,POINT (-10.1390094 7.2514392),,LIBERIA,node/3048801580,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.160,POINT (-10.1365412 7.2523147),,LIBERIA,node/3048801581,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.161,POINT (-10.1395158 7.2545235),,LIBERIA,node/3048801582,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.162,POINT (-10.1418435 7.2533487),,LIBERIA,node/3048801583,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.163,POINT (-10.1418679 7.25205),,LIBERIA,node/3048801584,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.164,POINT (-10.1414957 7.2569561),,LIBERIA,node/3048801585,isolated_dwelling,Bokomu,LBR4506,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.165,POINT (-8.4046888 4.7282784),,LIBERIA,node/321350121,village,Felo-Jekwi,LBR1826,Grand Kru,LBR18,LBR,
lbr_stle_pt_osm_settlements.166,POINT (-10.4875 7.06667),Bopolu,LIBERIA,node/476644372,village,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.167,POINT (-10.156944 7.461111),Golaila,LIBERIA,node/3012524196,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.168,POINT (-10.304722 7.385),Gaigbai,LIBERIA,node/3012686470,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.169,POINT (-10.206667 7.384444),Saviama,LIBERIA,node/3012686473,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.170,POINT (-10.2392095 7.3980979),Golaila,LIBERIA,node/3012762436,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.171,POINT (-10.6281714 7.0261083),Gbaryama,LIBERIA,node/3015057720,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.172,POINT (-10.6014254 7.0214249),Ngafor,LIBERIA,node/3015057721,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.173,POINT (-10.62644 7.10458),Morlorkpasu,LIBERIA,node/3015270263,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.174,POINT (-10.59188 7.03588),Boimu,LIBERIA,node/3015580786,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.175,POINT (-10.5992819 7.0811002),Bomba,LIBERIA,node/3015580787,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.176,POINT (-10.7201028 7.0148444),Mahe,LIBERIA,node/3015580788,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.177,POINT (-10.5277486 7.0284748),Fasuta,LIBERIA,node/3019179358,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.178,POINT (-10.516667 7.016667),Jawahun,LIBERIA,node/3019190233,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.179,POINT (-10.51427 7.03869),Medina #2,LIBERIA,node/3019192354,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.180,POINT (-10.4822614 7.1433201),Molbosmu,LIBERIA,node/3019193480,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.181,POINT (-10.4623342 7.1646519),Tandila,LIBERIA,node/3019193481,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.182,POINT (-10.43992 7.05227),Lowama,LIBERIA,node/3019199361,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.183,POINT (-10.39922 7.05265),Totaquelleh A,LIBERIA,node/3019199362,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.184,POINT (-10.5141475 7.114729),Gbarquoita,LIBERIA,node/3019201449,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.185,POINT (-10.5434188 7.0932721),Guyan Town,LIBERIA,node/3019201450,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.186,POINT (-10.5218383 7.0768236),Farwehnta,LIBERIA,node/3019201451,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.187,POINT (-10.3961 7.14458),Manawala,LIBERIA,node/3019205595,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.188,POINT (-10.3205994 7.1125818),Guma,LIBERIA,node/3019205596,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.189,POINT (-10.38377 7.20642),Bolo Town,LIBERIA,node/3019210970,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.190,POINT (-10.3901035 7.2488653),Goakuen,LIBERIA,node/3019210976,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.191,POINT (-10.388333 7.263889),Kwayakole,LIBERIA,node/3019210978,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.192,POINT (-10.3625 7.2652632),Manawala,LIBERIA,node/3019216854,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.193,POINT (-10.3234659 7.2746864),Balata,LIBERIA,node/3019219723,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.194,POINT (-10.4709953 7.0807763),Sappinmah,LIBERIA,node/3019219726,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.195,POINT (-10.34205 7.33132),Gainkpai,LIBERIA,node/3019241804,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.196,POINT (-10.2584684 7.3039864),Gbilita,LIBERIA,node/3019243121,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.197,POINT (-10.266667 7.316667),Goweta,LIBERIA,node/3019243123,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.198,POINT (-10.2352088 7.34282),Kekulata,LIBERIA,node/3019243124,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.199,POINT (-10.2893824 7.2929245),Tawalata,LIBERIA,node/3019243125,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.200,POINT (-10.28 7.3475),Tawalata,LIBERIA,node/3019243126,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.201,POINT (-10.2066149 7.3113536),Yalata,LIBERIA,node/3019243128,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.202,POINT (-10.5819162 6.9067909),Bomboma,LIBERIA,node/3025217040,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.203,POINT (-10.5774252 6.8889875),Bombomai,LIBERIA,node/3025217041,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.204,POINT (-10.5470212 6.9105512),Mano Kuna,LIBERIA,node/3025217112,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.205,POINT (-10.6079087 6.9121858),Massa Town,LIBERIA,node/3025217113,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.206,POINT (-10.6223972 6.9341928),Gogahnla Number One,LIBERIA,node/3025226190,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.207,POINT (-10.6228784 6.9684646),Baiama,LIBERIA,node/3025249238,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.208,POINT (-10.6288697 6.9691166),Momokabo,LIBERIA,node/3025249239,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.209,POINT (-10.6475352 7.0131742),,LIBERIA,node/3025249315,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.210,POINT (-10.6244813 6.992968),Tumukola,LIBERIA,node/3025249316,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.211,POINT (-10.6684342 6.9260231),Andrews Town,LIBERIA,node/3025266344,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.212,POINT (-10.6581492 6.9241261),Bondokai Town,LIBERIA,node/3025266345,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.213,POINT (-10.6935806 6.9285367),Omalu,LIBERIA,node/3025270527,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.214,POINT (-10.7218527 6.9902725),Gbasay,LIBERIA,node/3025439929,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.215,POINT (-10.7511349 6.8859209),Vomo,LIBERIA,node/3025525583,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.216,POINT (-10.7533569 6.8679681),Gorgarmah,LIBERIA,node/3025525584,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.217,POINT (-10.6619595 6.8804528),David June Town,LIBERIA,node/3025527234,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.218,POINT (-10.6670239 6.8658122),Joma Town,LIBERIA,node/3025527235,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.219,POINT (-10.7312524 6.8694603),Fala,LIBERIA,node/3025529721,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.220,POINT (-10.7219088 6.8681166),Vana Congo,LIBERIA,node/3025529722,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.221,POINT (-10.71 6.884722),Tofac Village,LIBERIA,node/3025534387,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.222,POINT (-10.5269888 6.9736612),Bambuta,LIBERIA,node/3027786306,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.223,POINT (-10.5076119 7.0066729),Dorlehla,LIBERIA,node/3027786308,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.224,POINT (-10.5099518 7.0013439),Dolela,LIBERIA,node/3027786309,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.225,POINT (-10.523796 6.9826797),Gedema,LIBERIA,node/3027786310,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.226,POINT (-10.54696 6.9359),Compoundsu,LIBERIA,node/3027786312,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.227,POINT (-10.3827309 6.9947806),Blunga,LIBERIA,node/3027828291,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.228,POINT (-10.4275 6.986111),Dwannah Town,LIBERIA,node/3027828292,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.229,POINT (-10.4418539 6.9596379),Moibele,LIBERIA,node/3028062960,hamlet,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.230,POINT (-10.2595576 7.2837742),,LIBERIA,node/3049572476,isolated_dwelling,Bopolu,LBR4508,Gbarpolu,LBR45,LBR,
lbr_stle_pt_osm_settlements.231,POINT (-10.67561 6.37022),Korma,LIBERIA,node/2996008169,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.232,POINT (-10.6478705 6.3494987),Fau Town,LIBERIA,node/2996008182,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.233,POINT (-10.65 6.35),Gavlohn,LIBERIA,node/2996008187,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.234,POINT (-10.6701265 6.3459256),Karnkarn,LIBERIA,node/2996008193,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.235,POINT (-10.6275142 6.3859091),Robert King Town,LIBERIA,node/2996008206,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.236,POINT (-10.683333 6.35),Sako Town,LIBERIA,node/2996008207,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.237,POINT (-10.6340463 6.3648554),Wako,LIBERIA,node/2996008213,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.238,POINT (-10.6988356 6.4046555),,LIBERIA,node/3004840942,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.239,POINT (-10.67606 6.41529),Massah,LIBERIA,node/3004840978,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.240,POINT (-10.6149837 6.3823816),Bassa Town,LIBERIA,node/3035996767,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.241,POINT (-10.6150183 6.3835646),Gendaja,LIBERIA,node/3035996768,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.242,POINT (-10.66486 6.4131),Dougbah,LIBERIA,node/3036044887,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.243,POINT (-10.7045561 6.4222023),Sasstown Louisiana,LIBERIA,node/3036044889,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.244,POINT (-10.7042728 6.4339307),Louisiana Fendel,LIBERIA,node/3037075518,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.245,POINT (-10.6332629 6.3838907),Parker Town,LIBERIA,node/3039682677,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.246,POINT (-10.66268 6.41863),Jesse,LIBERIA,node/3039687951,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.247,POINT (-10.65869 6.41307),Johnny,LIBERIA,node/3039687952,hamlet,Commonwealth1,LBR3010,Montserrado,LBR30,LBR,
lbr_stle_pt_osm_settlements.248,POINT (-10.0494042 5.8812713),Buchanan,LIBERIA,node/2189927054,town,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.249,POINT (-10.0166025 5.8591429),Sayou Village,LIBERIA,node/3012264369,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.250,POINT (-10.0157601 5.8495183),Bakonbli,LIBERIA,node/3050956644,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.251,POINT (-10.0301262 5.8595022),Hanandsville,LIBERIA,node/3050956690,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.252,POINT (-10.0499994 5.8999634),Joko Town,LIBERIA,node/3050956703,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.253,POINT (-10.0661656 5.9151709),Paynesberry (1),LIBERIA,node/3050956725,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.254,POINT (-10.0499767 5.9002545),Tumiparesum,LIBERIA,node/3050956750,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.255,POINT (-10.064677 5.9121619),Upper Buchanan,LIBERIA,node/3050956752,hamlet,Commonwealth2,LBR0912,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.256,POINT (-10.077202 5.9239302),Edina,LIBERIA,node/2528420793,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.257,POINT (-10.2160694 6.0784714),Ben Loganbli (2),LIBERIA,node/2995976514,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.258,POINT (-10.20384 6.0905),Ben Logan,LIBERIA,node/2995976515,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.259,POINT (-10.2163904 6.033003),Bwabli,LIBERIA,node/2995976523,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.260,POINT (-10.2160132 6.033561),Little Bassa,LIBERIA,node/2995976528,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.261,POINT (-10.16908 6.08338),Sewakon Village,LIBERIA,node/2995976531,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.262,POINT (-10.2221849 6.0739551),Gor,LIBERIA,node/2995981043,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.263,POINT (-10.2167055 6.1362591),Boique,LIBERIA,node/2995981054,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.264,POINT (-10.17085 6.06849),Zeon Village,LIBERIA,node/2995981070,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.265,POINT (-10.1931211 6.1209101),Gbor,LIBERIA,node/2995981085,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.266,POINT (-10.2039896 6.2169116),Zorla Village,LIBERIA,node/3005909410,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.267,POINT (-10.26581 6.08771),Gbargaye,LIBERIA,node/3010039020,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.268,POINT (-10.27778 6.10142),Wesseh Village,LIBERIA,node/3010041563,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.269,POINT (-10.2526738 6.0897934),Jahway Village,LIBERIA,node/3010105909,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.270,POINT (-10.2505279 6.0895558),,LIBERIA,node/3010105910,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.271,POINT (-10.2496772 6.0923893),,LIBERIA,node/3010122653,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.272,POINT (-10.2286645 6.0468134),,LIBERIA,node/3010123804,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.273,POINT (-10.1982104 6.0573007),,LIBERIA,node/3010123822,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.274,POINT (-10.2006846 6.0691191),,LIBERIA,node/3010202580,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.275,POINT (-10.1992266 6.1007082),,LIBERIA,node/3010207859,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.276,POINT (-10.2003838 6.1015571),,LIBERIA,node/3010207860,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.277,POINT (-10.1970985 6.1018716),,LIBERIA,node/3010207861,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.278,POINT (-10.2039183 6.1156136),,LIBERIA,node/3010241685,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.279,POINT (-10.2040125 6.1303452),,LIBERIA,node/3010249140,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.280,POINT (-10.2027755 6.1028409),,LIBERIA,node/3010250379,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.281,POINT (-10.2035855 6.0958399),,LIBERIA,node/3010250381,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.282,POINT (-10.2082746 6.0810445),,LIBERIA,node/3010255134,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.283,POINT (-10.2080198 6.0811043),,LIBERIA,node/3010255135,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.284,POINT (-10.20491 6.07382),Nor-You,LIBERIA,node/3010255867,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.285,POINT (-10.2070012 6.1014578),,LIBERIA,node/3010368825,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.286,POINT (-10.2069342 6.1030207),,LIBERIA,node/3010368826,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.287,POINT (-10.20392 6.05942),Barwain,LIBERIA,node/3010372632,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.1228,POINT (-8.75963 6.48723),Doeyelay,LIBERIA,node/3049440917,hamlet,Doe,LBR3314,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.288,POINT (-10.2123506 6.0894972),Jan's,LIBERIA,node/3010372640,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.289,POINT (-10.2113419 6.0938596),,LIBERIA,node/3010374743,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.290,POINT (-10.2087428 6.1000628),,LIBERIA,node/3010374776,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.291,POINT (-10.2057492 6.1029075),,LIBERIA,node/3010377456,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.292,POINT (-10.213476 6.108864),Samuel Jackson,LIBERIA,node/3010388926,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.293,POINT (-10.2153678 6.1109778),Monnoh Village,LIBERIA,node/3010396619,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.294,POINT (-10.21722 6.1137),Marseh Village,LIBERIA,node/3010405970,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.295,POINT (-10.21227 6.12605),Joezon Village,LIBERIA,node/3010406121,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.296,POINT (-10.2180716 6.1234094),,LIBERIA,node/3010408051,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.297,POINT (-10.1817733 6.2750714),Folgbahn Village,LIBERIA,node/3010830733,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.298,POINT (-10.1692303 6.2637883),Jimmy Knokter,LIBERIA,node/3010830763,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.299,POINT (-10.1758944 6.2534522),Gargar,LIBERIA,node/3010830778,village,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.300,POINT (-10.1523578 6.2403969),Peter Gbarleh,LIBERIA,node/3010830797,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.301,POINT (-10.1759871 6.2840913),Yeagar,LIBERIA,node/3010831137,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.302,POINT (-10.180026 6.2333591),Sayemenniwien,LIBERIA,node/3010831146,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.303,POINT (-10.1264779 6.2521518),Kpelle,LIBERIA,node/3010831174,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.304,POINT (-10.2910148 6.3511675),,LIBERIA,node/3011353804,village,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.305,POINT (-10.1707825 6.493049),,LIBERIA,node/3012028977,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.306,POINT (-10.1503695 6.4909454),Sawkpala,LIBERIA,node/3012030806,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.307,POINT (-10.1498903 6.4886824),,LIBERIA,node/3012040427,isolated_dwelling,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.308,POINT (-10.1393073 6.5079316),Nyuniwein,LIBERIA,node/3012045151,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.309,POINT (-10.1835386 6.5040509),Yarlayah,LIBERIA,node/3012049110,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.310,POINT (-10.1634822 6.5093889),,LIBERIA,node/3012069957,hamlet,District # 1,LBR0904,Grand Bassa,LBR09,LBR,
