FID,the_geom,NAME,ADM2_NM,ADM1_NM,ADM0_NM,OSM_ID,TYPE,ADM3_NAME,ADM3_CODE,ADM2_CODE,ADM1_CODE,CNTRY_CODE
sle_stle_pt_osm_settlements.1520,POINT (-10.4832741 8.2390485),Bandoma,Kailahun,Eastern,SIERRA LEONE,node/2757343336,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1521,POINT (-10.4780718 8.3309255),Baoma,Kailahun,Eastern,SIERRA LEONE,node/2757343365,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1522,POINT (-10.5107612 8.2328974),Benoko,Kailahun,Eastern,SIERRA LEONE,node/2757343379,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1523,POINT (-10.4378782 8.1892169),Betesu,Kailahun,Eastern,SIERRA LEONE,node/2757343397,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1524,POINT (-10.4776714 8.3391923),Bowo,Kailahun,Eastern,SIERRA LEONE,node/2757343401,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1525,POINT (-10.4548629 8.2295297),Fandu,Kailahun,Eastern,SIERRA LEONE,node/2757343434,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1526,POINT (-10.4635109 8.3370231),Fogbodu,Kailahun,Eastern,SIERRA LEONE,node/2757343443,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1527,POINT (-10.4433144 8.2688871),Folima,Kailahun,Eastern,SIERRA LEONE,node/2757343448,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1528,POINT (-10.4591693 8.2712152),Gegbwema,Kailahun,Eastern,SIERRA LEONE,node/2757343488,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1529,POINT (-10.4700556 8.2544517),Gerema,Kailahun,Eastern,SIERRA LEONE,node/2757343493,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1530,POINT (-10.4647305 8.3725227),Gokodu,Kailahun,Eastern,SIERRA LEONE,node/2757343502,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1531,POINT (-10.4017534 8.2763155),Guabu,Kailahun,Eastern,SIERRA LEONE,node/2757343520,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1532,POINT (-10.4678636 8.3222697),Jaluahun,Kailahun,Eastern,SIERRA LEONE,node/2757343530,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1533,POINT (-10.4717882 8.2803909),Jopowahun,Kailahun,Eastern,SIERRA LEONE,node/2757343533,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1534,POINT (-10.4836201 8.335444),Kabawana,Kailahun,Eastern,SIERRA LEONE,node/2757343538,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1535,POINT (-10.436114 8.2016435),Konjo,Kailahun,Eastern,SIERRA LEONE,node/2757343556,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1536,POINT (-10.432259 8.2250625),Kosima,Kailahun,Eastern,SIERRA LEONE,node/2757343593,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1537,POINT (-10.4800652 8.3260015),Kweko,Kailahun,Eastern,SIERRA LEONE,node/2757343618,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1538,POINT (-10.4964349 8.1946734),Mendekelema,Kailahun,Eastern,SIERRA LEONE,node/2757343657,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1539,POINT (-10.4581094 8.2627055),Panguama,Kailahun,Eastern,SIERRA LEONE,node/2757343683,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1540,POINT (-10.458819 8.1601195),Periwahun,Kailahun,Eastern,SIERRA LEONE,node/2757343688,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1541,POINT (-10.4827822 8.2858049),Petema,Kailahun,Eastern,SIERRA LEONE,node/2757343690,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1542,POINT (-10.4905519 8.1861554),Senga,Kailahun,Eastern,SIERRA LEONE,node/2757343741,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1543,POINT (-10.4766336 8.3567092),Yiboma,Kailahun,Eastern,SIERRA LEONE,node/2757343855,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1544,POINT (-10.4830595 8.3214514),,Kailahun,Eastern,SIERRA LEONE,node/2757343907,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1545,POINT (-10.4731081 8.3392747),,Kailahun,Eastern,SIERRA LEONE,node/2757343912,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1546,POINT (-10.3985379 8.2508761),Gerema,Kailahun,Eastern,SIERRA LEONE,node/2924565902,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1547,POINT (-10.4609549 8.2990485),Sandialu,Kailahun,Eastern,SIERRA LEONE,node/2924565903,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1548,POINT (-10.4347136 8.2916319),Soru,Kailahun,Eastern,SIERRA LEONE,node/2924565904,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1549,POINT (-10.6027022 8.045019),Gondama,Kailahun,Eastern,SIERRA LEONE,node/2926692795,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1550,POINT (-10.5992594 8.0802482),Jambailu,Kailahun,Eastern,SIERRA LEONE,node/2926717161,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1551,POINT (-10.5706456 8.0675812),Sembehun,Kailahun,Eastern,SIERRA LEONE,node/2926717165,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1552,POINT (-10.579188 8.0532222),Sengema,Kailahun,Eastern,SIERRA LEONE,node/2926717166,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1553,POINT (-10.5843527 8.2236446),Bandajuma,Kailahun,Eastern,SIERRA LEONE,node/2926806277,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1554,POINT (-10.6031951 8.1786733),Gaivolu,Kailahun,Eastern,SIERRA LEONE,node/2926806279,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1555,POINT (-10.5653811 8.1787772),Giema,Kailahun,Eastern,SIERRA LEONE,node/2926806280,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1556,POINT (-10.6122823 8.1930359),Jabu,Kailahun,Eastern,SIERRA LEONE,node/2926806281,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1557,POINT (-10.6190898 8.1654794),Kaimbaitohun,Kailahun,Eastern,SIERRA LEONE,node/2926806283,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1558,POINT (-10.6075924 8.2496451),Kenewa,Kailahun,Eastern,SIERRA LEONE,node/2926806286,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1559,POINT (-10.5877404 8.1815071),Namema,Kailahun,Eastern,SIERRA LEONE,node/2926806292,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1560,POINT (-10.6152054 8.1024902),Baoma,Kailahun,Eastern,SIERRA LEONE,node/2926830605,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1561,POINT (-10.5400868 8.1127321),Batwoma,Kailahun,Eastern,SIERRA LEONE,node/2926830606,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1562,POINT (-10.5654354 8.1214937),Belebu,Kailahun,Eastern,SIERRA LEONE,node/2926830607,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1563,POINT (-10.5207433 8.160901),Lalehun,Kailahun,Eastern,SIERRA LEONE,node/2926830610,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1564,POINT (-10.5532687 8.2230569),Mamboma,Kailahun,Eastern,SIERRA LEONE,node/2926830611,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1565,POINT (-10.5587946 8.2441408),Nyadohun,Kailahun,Eastern,SIERRA LEONE,node/2926830612,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1566,POINT (-10.5782528 8.2040862),Sandia,Kailahun,Eastern,SIERRA LEONE,node/2926830614,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1567,POINT (-10.6184456 8.2297055),Sungayama,Kailahun,Eastern,SIERRA LEONE,node/2926830615,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1568,POINT (-10.5337266 8.2028963),Talia,Kailahun,Eastern,SIERRA LEONE,node/2926830616,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1569,POINT (-10.5744168 8.0986035),Tovulahun,Kailahun,Eastern,SIERRA LEONE,node/2926830617,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1570,POINT (-10.5641355 8.2055454),Tuyama,Kailahun,Eastern,SIERRA LEONE,node/2926830618,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1571,POINT (-10.5935088 8.1456175),Wami,Kailahun,Eastern,SIERRA LEONE,node/2926830619,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1572,POINT (-10.5072749 8.2114009),Bunumbu,Kailahun,Eastern,SIERRA LEONE,node/2926837023,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1573,POINT (-10.5424962 8.2608641),Buobobu,Kailahun,Eastern,SIERRA LEONE,node/2926837024,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1574,POINT (-10.5322287 8.2426762),Golala,Kailahun,Eastern,SIERRA LEONE,node/2926837025,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1575,POINT (-10.517755 8.2224466),Nagbena,Kailahun,Eastern,SIERRA LEONE,node/2926837026,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1576,POINT (-10.5219815 8.2343988),Nagbena,Kailahun,Eastern,SIERRA LEONE,node/2926837027,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1577,POINT (-10.5175592 8.2489993),Pandobu,Kailahun,Eastern,SIERRA LEONE,node/2926837028,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1578,POINT (-10.5238646 8.2520733),Yaama,Kailahun,Eastern,SIERRA LEONE,node/2926837029,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1579,POINT (-10.5450605 8.3021232),Dambara,Kailahun,Eastern,SIERRA LEONE,node/2927260355,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1580,POINT (-10.5023138 8.3264328),Kpandobu,Kailahun,Eastern,SIERRA LEONE,node/2927260356,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1581,POINT (-10.485556 8.344722),Levuma,Kailahun,Eastern,SIERRA LEONE,node/2927260357,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1582,POINT (-10.494167 8.331389),Mano,Kailahun,Eastern,SIERRA LEONE,node/2927260358,village,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1583,POINT (-10.5158661 8.3150368),Teibo,Kailahun,Eastern,SIERRA LEONE,node/2927260359,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1584,POINT (-10.5212435 8.3171651),Teilu,Kailahun,Eastern,SIERRA LEONE,node/2927260360,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1585,POINT (-10.4595126 8.1848012),Baoma,Kailahun,Eastern,SIERRA LEONE,node/2927421059,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1586,POINT (-10.4906987 8.2951339),Baoma,Kailahun,Eastern,SIERRA LEONE,node/2927421060,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1587,POINT (-10.5562293 8.1517855),Hakula,Kailahun,Eastern,SIERRA LEONE,node/2927421061,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1588,POINT (-10.5212903 8.2722649),Sakiema,Kailahun,Eastern,SIERRA LEONE,node/2927421062,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1589,POINT (-10.5295688 8.1649456),Sembehun,Kailahun,Eastern,SIERRA LEONE,node/2927421063,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1590,POINT (-10.6737493 8.2341083),Fobu,Kailahun,Eastern,SIERRA LEONE,node/2934121235,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1591,POINT (-10.6801198 8.2400588),Njama,Kailahun,Eastern,SIERRA LEONE,node/2934121237,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1592,POINT (-10.6578599 8.2748105),Baoma,Kailahun,Eastern,SIERRA LEONE,node/2934144302,town,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1593,POINT (-10.5832786 8.3023391),Belebu,Kailahun,Eastern,SIERRA LEONE,node/2934144303,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1594,POINT (-10.6218751 8.2595933),Benalu,Kailahun,Eastern,SIERRA LEONE,node/2934144304,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1595,POINT (-10.6452696 8.3101893),Benduma,Kailahun,Eastern,SIERRA LEONE,node/2934144305,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1596,POINT (-10.6145959 8.2777179),Kpendema,Kailahun,Eastern,SIERRA LEONE,node/2934144306,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1597,POINT (-10.6471377 8.3441735),Kundowahun,Kailahun,Eastern,SIERRA LEONE,node/2934144307,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1598,POINT (-10.5996177 8.320131),Mafindo,Kailahun,Eastern,SIERRA LEONE,node/2934144308,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1599,POINT (-10.607532 8.2952793),Naiahun,Kailahun,Eastern,SIERRA LEONE,node/2934144309,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1600,POINT (-10.6457515 8.3318734),Nyandehun,Kailahun,Eastern,SIERRA LEONE,node/2934144310,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1601,POINT (-10.6099552 8.3363439),Sambalu,Kailahun,Eastern,SIERRA LEONE,node/2934144311,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1602,POINT (-10.6302701 8.3314067),Yengema,Kailahun,Eastern,SIERRA LEONE,node/2934144312,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1603,POINT (-10.5256024 8.2918155),Baiama,Kailahun,Eastern,SIERRA LEONE,node/2961348639,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1604,POINT (-10.6177822 8.3001927),Balu,Kailahun,Eastern,SIERRA LEONE,node/2961348640,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1605,POINT (-10.5728269 8.2608608),Bandivulahun,Kailahun,Eastern,SIERRA LEONE,node/2961348641,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1606,POINT (-10.5600211 8.3071921),Belu,Kailahun,Eastern,SIERRA LEONE,node/2961348642,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1607,POINT (-10.6717043 8.3189054),Buyegema,Kailahun,Eastern,SIERRA LEONE,node/2961348645,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1608,POINT (-10.50856 8.2963601),Bwedu,Kailahun,Eastern,SIERRA LEONE,node/2961348646,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1609,POINT (-10.6834392 8.300902),Falahun,Kailahun,Eastern,SIERRA LEONE,node/2961348647,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1610,POINT (-10.560454 8.2874843),Foya,Kailahun,Eastern,SIERRA LEONE,node/2961348648,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1611,POINT (-10.5285924 8.3043844),Fulawahun,Kailahun,Eastern,SIERRA LEONE,node/2961348649,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1612,POINT (-10.596106 8.2851178),Gboyama,Kailahun,Eastern,SIERRA LEONE,node/2961348650,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1613,POINT (-10.6387613 8.2657105),Gendema,Kailahun,Eastern,SIERRA LEONE,node/2961348651,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1614,POINT (-10.6656156 8.3101773),Golala,Kailahun,Eastern,SIERRA LEONE,node/2961348653,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1615,POINT (-10.5762581 8.3138897),Guagoma,Kailahun,Eastern,SIERRA LEONE,node/2961348655,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1616,POINT (-10.6561987 8.2989166),Jagbwema,Kailahun,Eastern,SIERRA LEONE,node/2961348656,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1617,POINT (-10.5436462 8.2893815),Jaluahun,Kailahun,Eastern,SIERRA LEONE,node/2961348657,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1618,POINT (-10.5738381 8.2471928),Jombohun,Kailahun,Eastern,SIERRA LEONE,node/2961348658,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1619,POINT (-10.5486247 8.2803982),Jombohun,Kailahun,Eastern,SIERRA LEONE,node/2961348659,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1620,POINT (-10.6357934 8.2933266),Jopowahun,Kailahun,Eastern,SIERRA LEONE,node/2961348660,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1621,POINT (-10.5625528 8.2656162),Kangama,Kailahun,Eastern,SIERRA LEONE,node/2961348662,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1622,POINT (-10.6805085 8.2863561),Kangama,Kailahun,Eastern,SIERRA LEONE,node/2961348663,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1623,POINT (-10.554199 8.2944257),Kpemalu,Kailahun,Eastern,SIERRA LEONE,node/2961348664,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1624,POINT (-10.5833613 8.3021958),Kundiu,Kailahun,Eastern,SIERRA LEONE,node/2961348665,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1625,POINT (-10.593483 8.277957),Manjama,Kailahun,Eastern,SIERRA LEONE,node/2961348667,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1626,POINT (-10.6297533 8.3175215),Manjama,Kailahun,Eastern,SIERRA LEONE,node/2961348668,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1627,POINT (-10.6598956 8.3421629),Naiagolehun,Kailahun,Eastern,SIERRA LEONE,node/2961348669,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1628,POINT (-10.6246303 8.2815989),Njama,Kailahun,Eastern,SIERRA LEONE,node/2961348671,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1629,POINT (-10.5948106 8.2414795),Petema,Kailahun,Eastern,SIERRA LEONE,node/2961348672,isolated_dwelling,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1630,POINT (-10.5857111 8.3351287),Suagolu,Kailahun,Eastern,SIERRA LEONE,node/2961348674,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1631,POINT (-10.6413194 8.2429973),Sukebu,Kailahun,Eastern,SIERRA LEONE,node/2961348675,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1632,POINT (-10.6688929 8.3003503),Takpoima,Kailahun,Eastern,SIERRA LEONE,node/2961348677,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1633,POINT (-10.5666406 8.3008835),Tangaba,Kailahun,Eastern,SIERRA LEONE,node/2961348678,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1634,POINT (-10.6870222 8.2551467),Yambalu,Kailahun,Eastern,SIERRA LEONE,node/2961348680,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1635,POINT (-10.546041 8.1530463),,Kailahun,Eastern,SIERRA LEONE,node/3019116396,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1636,POINT (-10.5250926 8.1954885),Buelu,Kailahun,Eastern,SIERRA LEONE,node/3019833984,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1637,POINT (-10.5286683 8.2170903),Gaigo,Kailahun,Eastern,SIERRA LEONE,node/3019833985,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1638,POINT (-10.533333 8.15),Gpoijaima,Kailahun,Eastern,SIERRA LEONE,node/3019833986,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1639,POINT (-10.516667 8.183333),Malema,Kailahun,Eastern,SIERRA LEONE,node/3019833987,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1640,POINT (-10.4746002 8.1536789),Njama,Kailahun,Eastern,SIERRA LEONE,node/3019833988,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1641,POINT (-10.4950431 8.2163507),Pejevulahun,Kailahun,Eastern,SIERRA LEONE,node/3019833989,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1642,POINT (-10.5002967 8.2156729),Petema,Kailahun,Eastern,SIERRA LEONE,node/3019833990,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1643,POINT (-10.483333 8.183333),Senga,Kailahun,Eastern,SIERRA LEONE,node/3019833991,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1644,POINT (-10.566667 8.083333),Naiagolehun,Kailahun,Eastern,SIERRA LEONE,node/3019885058,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1645,POINT (-10.6711264 8.1911022),Petema,Kailahun,Eastern,SIERRA LEONE,node/3019971979,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1646,POINT (-10.6753593 8.1707715),Bainaru,Kailahun,Eastern,SIERRA LEONE,node/3020457009,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1647,POINT (-10.544408 8.1709411),Bonekune,Kailahun,Eastern,SIERRA LEONE,node/3020457011,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1648,POINT (-10.6389958 8.1673677),Gbaikiya,Kailahun,Eastern,SIERRA LEONE,node/3020457015,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1649,POINT (-10.6291541 8.1616294),Gbaiya,Kailahun,Eastern,SIERRA LEONE,node/3020457016,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1650,POINT (-10.6521235 8.1571471),Giema,Kailahun,Eastern,SIERRA LEONE,node/3020457017,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1651,POINT (-10.6896428 8.1724947),Giema,Kailahun,Eastern,SIERRA LEONE,node/3020457018,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1652,POINT (-10.6583321 8.173516),Gorahun,Kailahun,Eastern,SIERRA LEONE,node/3020457019,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1653,POINT (-10.6643311 8.2101866),Guala,Kailahun,Eastern,SIERRA LEONE,node/3020457020,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1654,POINT (-10.5877217 8.1654058),Honayema,Kailahun,Eastern,SIERRA LEONE,node/3020457021,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1655,POINT (-10.675759 8.2159664),Juwema,Kailahun,Eastern,SIERRA LEONE,node/3020457022,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1656,POINT (-10.6290553 8.1572791),Kaimblama,Kailahun,Eastern,SIERRA LEONE,node/3020457023,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
sle_stle_pt_osm_settlements.1657,POINT (-10.599186 8.1520364),Kotohun,Kailahun,Eastern,SIERRA LEONE,node/3020457025,hamlet,Luawa,SLE010108,SLE0101,SLE01,SLE
